created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Fri Dec 22 12:30:06 +0000 2023,1.74E+18,https://t.co/xo8oSTquzu Shapeshifter Media has set the industry standard for printable 3D media with patented methods and exclusive solutions to monetise existing ad-slots &amp  enable new advertising space. #silkscreenprint #shoppermarketing #billboardadvertising #diskon #windowgra https://t.co/gwwSzuuBzj,0,0,0,0,en,19645510,1.74E+18,shapeshiftergfx,https://twitter.com/shapeshiftergfx/status/1738175076745241056
Fri Dec 22 09:43:11 +0000 2023,1.74E+18,JANGAN LUPA CEK DETAIL HARGA DAN EXPIRED DATENYA YAAAðŸ™Œ #zonauangï¸ #diskon #skincaremurah #skincareproduct #skincareroutine #jualan,0,1,0,0,in,125305957,1.74E+18,donotexizt,https://twitter.com/donotexizt/status/1738133070828753407
Fri Dec 22 09:42:00 +0000 2023,1.74E+18,Kahf Eau de Parfum Package  Kahf Eau de Parfum 100 ml Kahf Face Wash or Face Scrub 100 ml Kahf Body Wash 200 ml Kahf Soothing Antiperspirant Deodorant 50 ml Kahf Triple Protection Sunscreen Moisturizer 30 ml  #kahf #sale #promo #diskon #skincare #eaudeparfum #facewash #bodywash https://t.co/hkd4W6o5TB,0,0,0,0,ro,7.13E+17,1.74E+18,Kahf_Wardah,https://twitter.com/Kahf_Wardah/status/1738132771027988522
Fri Dec 22 09:30:38 +0000 2023,1.74E+18,"Hi semuanyaâœ¨ akwoakwoakwo aku mau sale sedikit dari hasil JXB kemarin krn aku dateng jadi dapet banyak bgt clearance sale yg aduhai harganya, ada yg cancel jastip juga pas udah aku beliin ehehehe. #zonauangï¸ #sale #diskon  UP TO 50% BUKAN 45% LAGI!!! https://t.co/K4GWnR3Eai",0,1,2,2,in,125305957,1.74E+18,donotexizt,https://twitter.com/donotexizt/status/1738129912685527067
Fri Dec 22 08:28:03 +0000 2023,1.74E+18,Reveal your healthy skin with MibelleðŸ¤© #mibelle #bodycare  #scrub #diskon #healthyskin https://t.co/oVboAxQJdU,0,0,0,2,en,1.43E+18,1.74E+18,mirellemibelle,https://twitter.com/mirellemibelle/status/1738114162054910044
Fri Dec 22 08:18:43 +0000 2023,1.74E+18,âœ¨âœ¨REKOMENDASI NAGITA SET STRAP MIDI DRESS WITH CARDIGANâœ¨âœ¨  LINK SHOPE : https://t.co/DbLSGZ7Tbg  #fypã‚· #belanjamurah #diskon #viralindo https://t.co/3CEIh0BicW,0,0,0,0,in,1.70E+18,1.74E+18,Aryailham161684,https://twitter.com/Aryailham161684/status/1738111813806682518
Fri Dec 22 07:54:26 +0000 2023,1.74E+18,"Hai Keev Friends~~  Gimana nih kabarnyaa, udah lama minkeev ga ketemu niiðŸ˜†ðŸ¤­  Keevcare lagi ada promo special di market place kita up to 25%   âœ¨END YEAR CRAZY DEALSâœ¨ Tanggal 20-31 Desember 2023  Jangan sampai kehabisan promonya yahhðŸ¥°ðŸ¥°ðŸ¥°  #keevcare #diskon",0,0,0,0,in,1.63E+18,1.74E+18,keevcare,https://twitter.com/keevcare/status/1738105702462410785
Fri Dec 22 04:59:26 +0000 2023,1.74E+18,"Voucher of The Week (Jumat)!!!!âœ¨âœ¨  Waktunya meluncur sekarang juga ke  Editorial KaryaKarsa! Kalo gak, dalam hitungan menit udah ludes!!! Klik di sini ðŸ‘‰ https://t.co/1KnpshYIUH  #KaryaKarsa #Diskon #Voucher #Promo #TGIF https://t.co/3yJrRpcdXa",1,0,0,0,in,1.14E+18,1.74E+18,karyakarsa_id,https://twitter.com/karyakarsa_id/status/1738061663511941337
Fri Dec 22 04:37:00 +0000 2023,1.74E+18,Kahf Personal Care Package  Kahf Face Wash or Face Scrub 100 ml Kahf Eau de Toilette 35 ml Kahf Triple Protection Sunscreen Moisturizer 30 ml  #kahf #sale #promo #diskon #promosi #skincare #facewash #facescrub #edt #eaudetoilette #sunscreen #moisturizer https://t.co/vHL9jw1kEc,0,0,0,0,ro,7.13E+17,1.74E+18,Kahf_Wardah,https://twitter.com/Kahf_Wardah/status/1738056015340331064
Fri Dec 22 04:23:07 +0000 2023,1.74E+18,Lazada Crazy Deal &amp  Lazflash Extra Jam 12  https://t.co/C3P7eW01EG  #flashsale #promo #diskon #lazada https://t.co/RrxY6rq6cV,0,1,0,0,en,1347365923,1.74E+18,promzcuan,https://twitter.com/promzcuan/status/1738052523167199457
Fri Dec 22 04:05:26 +0000 2023,1.74E+18,"Selamat Hari Ibu untuk seluruh Ibu hebat di duniaâ¤ï¸  Mimin ada rekomendasi nih kado voucher untuk ibu atau pasangan kalian! Yuk, meluncur ke aplikasi Ultra Voucher sekarang ðŸ¤©  #HariIbu #mothersday #PakaiUltraVoucher #promo #diskon #voucher https://t.co/WjvJSnkLgt",0,0,1,2,in,1.18E+18,1.74E+18,ultra_voucher,https://twitter.com/ultra_voucher/status/1738048074495205672
Fri Dec 22 03:24:29 +0000 2023,1.74E+18,Catat tanggal &amp  lokasi pembeliannya ya â° 22 Desember 2023 â€“ 4 Januari 2024 ðŸ›’ Tokopedia &amp  https://t.co/V6xgmfCR0I  #WifiRouter #MeshWiFi #WiFi6 #AccessPoint #WiFiAdapter #Switch #PoE #10G #router #nighthawk #netgear #promo #diskon #promonatal #natal2024 #christmas #promodesember,0,0,0,0,in,1.41E+18,1.74E+18,NetgearID,https://twitter.com/NetgearID/status/1738037767370948705
Fri Dec 22 02:50:21 +0000 2023,1.74E+18,#lesgitar #musik #kursus #tiktok #youtube #instagram #story #quotes #threads #diskon #jakarta #musicschool #google #depok #trending #promo #discount #promotion #sekolahmusik #online #privatgitar #kursusonline #entertainment #viral #shorts https://t.co/Mw6L6HSze9,0,0,0,1,qme,7.56E+17,1.74E+18,PrivatGitarToru,https://twitter.com/PrivatGitarToru/status/1738029178463903949
Fri Dec 22 02:44:42 +0000 2023,1.74E+18,Kemungkinan Ada Lazada Crazy Deal Jam 10 https://t.co/ITqzRHQvNt #flashsale #promo #diskon #lazada https://t.co/nTVeN02kfV,0,1,0,0,in,1347365923,1.74E+18,promzcuan,https://twitter.com/promzcuan/status/1738027757077205384
Fri Dec 22 01:51:22 +0000 2023,1.74E+18,Nama Produk:  [NEW LAUNCH] SOMETHINC Hooman Under Control HD Blur Loose Powder (Bedak Tabur) Harga Produk:  Rp142.000 Harga Diskon:  Rp116.100 ðŸ›’: https://t.co/PuNHvrJSWC  #SOMETHINC #diskon https://t.co/gk3pzHHmL8,0,0,0,1,in,1.42E+18,1.74E+18,Diskon_Lazada,https://twitter.com/Diskon_Lazada/status/1738014335216279848
Fri Dec 22 01:18:16 +0000 2023,1.74E+18,"Ia menyampaikan diskon tersebut hanya berlaku untuk perjalanan menerus dari Jakarta-Semarang, dan diberlakukan pada waktu-waktu tertentu.  #Diskon #Tarif #Tol #Libur #Nataru #Cikampek #Kalikangkung",0,0,0,0,in,57261519,1.74E+18,Metro_TV,https://twitter.com/Metro_TV/status/1738006003113918561
Fri Dec 22 01:00:01 +0000 2023,1.74E+18,Nikmati diskon 22% untuk merayakan kehangatan dan kasih sayang sepanjang tahun. Selamat Hari Ibu!  https://t.co/m6GFAGHfF1  #diskonhariibu #hariibu #promohariibu #selamathariibu #hariibusale #diskon #promo #filterair #filterairnazava #filterairminum #airminum  #nazavawater https://t.co/QCxSwP9s05,0,0,0,0,in,4777521949,1.74E+18,nazavafilter,https://twitter.com/nazavafilter/status/1738001412821492087
Thu Dec 21 23:35:00 +0000 2023,1.74E+18,Kahf Sunscreen Expert Package  Kahf Invisible Matte Sunscreen Stick 22 g Kahf Soothing Antiperspirant Deodorant 50 ml Kahf Face Wash or Face Scrub 100 ml  #kahf #sale #promo #diskon #promosi #skincare #sunscreen #deodorant #facewash #facescrub https://t.co/BmAwaQogyv,0,0,0,0,en,7.13E+17,1.74E+18,Kahf_Wardah,https://twitter.com/Kahf_Wardah/status/1737980014753464430
Thu Dec 21 22:40:30 +0000 2023,1.74E+18,https://t.co/TpUk6CwgK5  Siapa dia dan kenapa minta maaf? Kelanjutannya bisa dibaca di #swingerclub #diskon sampai akhir #desember. Cocok untuk #Christmasgifts. 2 #noveldewasa seharga Rp. 29.000. #adultromance #pengacara #bodyguard #action #ChristmasCountdown #kopassus https://t.co/JheUZiG1FW,0,5,3,4,in,1.64E+18,1.74E+18,BellTossici,https://twitter.com/BellTossici/status/1737966299551305760
Thu Dec 21 20:27:45 +0000 2023,1.74E+18,Sepatu slip on murah #Diskon #diskonhariini #Gaji40jt  #kanjuruhan  https://t.co/2rjIlL2r8P,0,0,0,4,in,1.46E+18,1.74E+18,Chintia24358603,https://twitter.com/Chintia24358603/status/1737932891269828703
Thu Dec 21 16:59:00 +0000 2023,1.74E+18,Siapa orang paling hebat di dunia????? Semua orang pasti kompak jawab Ibu!!  Setuju????  #Bedink #Kasur #Springbed #ThinkBed #Mattress #Sale #Promo #Diskon #BeliLokal #HariIbu #MothersDay https://t.co/U2KTllTgjn,0,0,0,1,in,1.32E+18,1.74E+18,bedinkmattress,https://twitter.com/bedinkmattress/status/1737880357872308531
Thu Dec 21 16:32:50 +0000 2023,1.74E+18,Lazada Lazflash Extra 22 Desember  https://t.co/5lcL8aZzkJ  #flashsale #promo #diskon #lazada https://t.co/btbiTh7mya,0,1,0,0,in,1347365923,1.74E+18,promzcuan,https://twitter.com/promzcuan/status/1737873772965990808
Thu Dec 21 11:49:39 +0000 2023,1.74E+18,Beliin #susu #anak aja laah #Voucher #diskon #Tokopedia https://t.co/QiaZnNMEMg https://t.co/y98wE7gG57,0,0,0,0,in,241430326,1.74E+18,rinanyadamay,https://twitter.com/rinanyadamay/status/1737802509908132288
Thu Dec 21 11:29:28 +0000 2023,1.74E+18,"Hi Ultranianâœ¨  Ada info penting nih untuk kamu terkait pemesanan voucher fisik di Ultra Voucher selama libur Nataru 2023ðŸŽ‰  Tapi tenang, kamu tetap bisa belanja voucher digital di aplikasi Ultra Voucher kapan aja dengan diskon setiap hari ðŸ˜  #PakaiUltraVoucher #promo #diskon https://t.co/Njg0OY7KZT",0,0,1,2,in,1.18E+18,1.74E+18,ultra_voucher,https://twitter.com/ultra_voucher/status/1737797428869300251
Thu Dec 21 11:02:59 +0000 2023,1.74E+18,"Promo hanya tersedia di outlet Pizza Hut Ristorante tertentu.   Yuk, langsung klik Remind Me biar gak ketinggalan promonya!  #PizzaHut #PizzaHutIndonesia #PizzaHutRestaurant #SelaluLebih #LebihHemat #Diskon #Ristorante #Buy1get1 #PromoIndonesia",0,0,0,0,in,469203162,1.74E+18,Pizza_HutID,https://twitter.com/Pizza_HutID/status/1737790762555957269
Thu Dec 21 09:17:46 +0000 2023,1.74E+18,WTS setengah harga  Tiket bus safari dharma raya SUPER EXECUTIVE  Jakarta - Magelang 150k only  TGL 22 DESEMBER   #zonauang #zonajajan #diskon https://t.co/J9kwzK2rzo,0,1,0,0,in,1.34E+18,1.74E+18,markonlee1,https://twitter.com/markonlee1/status/1737764285177328033
Thu Dec 21 09:15:54 +0000 2023,1.74E+18,Cek Promo! Celana Cargo Panjang Pria Korean style  Dapatkan sekarang! https://t.co/mdGFHC8PKX  #outfitcowok #fashioncowok #promooutfit #promo #diskon https://t.co/n4lo2RNqt6,0,0,0,0,in,1.55E+18,1.74E+18,gilaflashsale_,https://twitter.com/gilaflashsale_/status/1737763817973792842
Thu Dec 21 09:13:02 +0000 2023,1.74E+18,CATAT! Ini Tanggal dan Jam Pemberlakuan #Diskon Tarif #Tol Trans Jawa Selama Liburan #Natal  dan Tahun Baru https://t.co/NemcSWtItz,0,0,0,0,in,1.71E+18,1.74E+18,asihcempaka13,https://twitter.com/asihcempaka13/status/1737763092711518329
Thu Dec 21 09:02:28 +0000 2023,1.74E+18,"BELANJA PUAS GA PAKE MIKIRâ€¼ï¸ UP TO 90% OFF ðŸ˜±  ðŸ“ Urbanloft, Kemang, Jakarta Selatan ðŸ—“ï¸ 12 - 31 Des 2023 â° 09.00 - 19.00 WIB  Tunggu apa lagi? Buruan dateng dan belanja sepuasnya sebelum kehabisan, ya! Happy shopping! ðŸ˜‰  #homeliving #kitchen #promo #diskon https://t.co/juyrBQa895",0,0,0,0,in,1.55E+18,1.74E+18,gilaflashsale_,https://twitter.com/gilaflashsale_/status/1737760435850637397
Thu Dec 21 08:58:10 +0000 2023,1.74E+18,Cek Promonya! Mukena 2 in 1 Premium - Mekena Ponco Amaya!   https://t.co/yrcDB2ox4D  #infopromo #promo #diskon #infodiskon https://t.co/hJTRx0TcmQ,0,0,0,0,in,1.55E+18,1.74E+18,gilaflashsale_,https://twitter.com/gilaflashsale_/status/1737759354512936972
Thu Dec 21 08:03:10 +0000 2023,1.74E+18,Serba serbi atasan Korean style Oversizeâœ… Colorfulâœ¨ Nuna nuna style  â€¢ 50k line  (Athread)  #infoshopee #korean #baju #serbaserbi #rekomendasi #ShopeeID #diskon https://t.co/Yk41nuzfkh,0,3,0,0,tl,1.51E+18,1.74E+18,somaylup,https://twitter.com/somaylup/status/1737745512353402981
Thu Dec 21 06:38:16 +0000 2023,1.74E+18,Minyak gratis Rp. 0 Buruan cek Tokopedia https://t.co/lnhWpbptvc  #zonauang #zonadiskon #diskon #promo https://t.co/5GAe8Swtlf,0,0,0,0,in,9.27E+17,1.74E+18,rintikxkxk,https://twitter.com/rintikxkxk/status/1737724145948049844
Thu Dec 21 06:29:49 +0000 2023,1.74E+18,Minyak gratis Rp. 0 Buruan cek Tokopedia https://t.co/lnhWpbptvc  #zonauang #zonadiskon #diskon #promo https://t.co/ZVfEXoEYkh,0,0,0,0,in,9.27E+17,1.74E+18,rintikxkxk,https://twitter.com/rintikxkxk/status/1737722019142336545
Thu Dec 21 05:00:00 +0000 2023,1.74E+18,Ingin berhemat? Intip tips belanja hemat jelang libur Nataru berikut ini #ThePhraseID #Tips #promo #diskon #Nataru #Nataru2024  https://t.co/gZAozp1x5O,0,0,0,0,in,1.39E+18,1.74E+18,ThePhraseID,https://twitter.com/ThePhraseID/status/1737699416398573841
Thu Dec 21 04:57:48 +0000 2023,1.74E+18,Voucher of The Week Kamis!!!!âœ¨âœ¨âœ¨  Buruan kumpulin kodenya sekarang di Telegram Channel Horror Community KaryaKasa!!!ðŸ”¥ðŸ”¥  Klik di sini untuk dapatkan kodenya &gt &gt  https://t.co/h9drhQCQF4  #KaryaKarsa #KawanKarya #Voucher #Diskon #Promo https://t.co/Ig8ulHwXOf,1,0,0,0,in,1.14E+18,1.74E+18,karyakarsa_id,https://twitter.com/karyakarsa_id/status/1737698863270838341
Thu Dec 21 04:52:03 +0000 2023,1.74E+18,Lazada Crazy Deal &amp  Lazflash Extra Jam 12  https://t.co/MJ8OOymTQG  #flashsale #promo #diskon #lazada https://t.co/WwqBvGhxOA,0,1,0,0,en,1347365923,1.74E+18,promzcuan,https://twitter.com/promzcuan/status/1737697418031083793
Thu Dec 21 03:54:15 +0000 2023,1.74E+18,Nama Produk:  âœ¨ ELYSIA âœ¨ - HANASUI MATTEDORABLE LIPCREAM BOBA EDITION | MATCHA LATTE EDITION Harga Produk:  Rp25.500 Harga Diskon:  Rp22.790 ðŸ›’: https://t.co/upGClJQQpO  #Hanasui #promo #diskon https://t.co/8r2oGYASTM,0,0,0,0,in,1.42E+18,1.74E+18,Diskon_Lazada,https://twitter.com/Diskon_Lazada/status/1737682870427410834
Thu Dec 21 03:45:57 +0000 2023,1.74E+18,Nama Produk:  RAHAYU DRESS TENUN - BAJU TENUN TERBARU Harga Produk:  Rp599.000 Harga Diskon:  Rp475.000 ðŸ›’: https://t.co/cPBgNlE8xx  #dresstenun #bajutenun #promo #diskon https://t.co/jkjmUxvBmM,0,0,0,1,in,1.42E+18,1.74E+18,Diskon_Lazada,https://twitter.com/Diskon_Lazada/status/1737680779726213195
Thu Dec 21 03:03:01 +0000 2023,1.74E+18,"Jelang Nataru, Tarif Tol Trans Jawa Diskon 10 Persen, Pengendara Semarang Sudah Tau? Lihat Jadwalnya Disini  #tariftol #diskon #Semarang #infosemarang #TransJawa #JasaMarga #Nataru #Pilpres2024  https://t.co/JmB4Gs5xXI",0,0,0,0,in,2377681326,1.74E+18,arieshben,https://twitter.com/arieshben/status/1737669976126038347
Thu Dec 21 01:48:16 +0000 2023,1.74E+18,"Pesta Akhir Tahun Makin Seru ðŸ”¥  Udah punya rencana pesta di akhir tahun? Biar makin seru, cuss ambil semua promo nya di Home Living Carnival ðŸŽ‰  Cuss langsung aja cek promonya di sini ðŸ‘‰ https://t.co/r93o4y2Pn7  #Lazada #promoakhirtahun #Diskon https://t.co/4cvIHvk0lk",0,0,0,0,in,1.68E+18,1.74E+18,Doyan_Diskon,https://twitter.com/Doyan_Diskon/status/1737651166983725302
Thu Dec 21 01:45:03 +0000 2023,1.74E+18,Pesta Akhir Tahun Makin Seru ðŸ”¥  Waktunya ganti semua peralatan rumah kamu karena ada DISKON hingga 85% lho! ðŸ˜±  Cuss langsung aja cek promonya di sini ðŸ‘‰ https://t.co/J6fmMeAzVn  #Lazada #PromoAkhirTahun #Diskon https://t.co/r6aFXuSvnL,0,0,0,0,in,1.42E+18,1.74E+18,Diskon_Lazada,https://twitter.com/Diskon_Lazada/status/1737650356816114068
Thu Dec 21 00:11:11 +0000 2023,1.74E+18,Checkout di SV âž¡ï¸https://t.co/nURZP68Tb5  #ShopeeID #Voucher #diskon #sale #serbabu #flashsaleÂ  #kodevoucher #racunshopee #shopeehaul #OOTD #ootdfashion #shopee #fashion https://t.co/tHoNLkoK2z,0,0,0,2,ht,1.46E+18,1.74E+18,Siti_Rohmania97,https://twitter.com/Siti_Rohmania97/status/1737626732839231955
Wed Dec 20 16:33:02 +0000 2023,1.74E+18,Lazada Lazflash Extra 21 Desember  https://t.co/vTRwq1nZix  #flashsale #promo #diskon #lazada https://t.co/Ch1phKbkfP,0,1,0,0,in,1347365923,1.74E+18,promzcuan,https://twitter.com/promzcuan/status/1737511436770054392
Wed Dec 20 13:41:00 +0000 2023,1.74E+18,Earth Love Life Body Wash &amp  Body Lotion Bundle  Paket Earth Love Life ini terdiri dari : Earth Love Life Body Wash 250 ml Earth Love Life Body Lotion 250 ml  #earthlovelife #paragon #sale #promo #diskon #promosi #skincare #bodywash #bodylotion #bodyserum #lotion #serum https://t.co/GKIlb29bbL,0,0,0,2,en,7.13E+17,1.74E+18,Kahf_Wardah,https://twitter.com/Kahf_Wardah/status/1737468141867847694
Wed Dec 20 09:32:30 +0000 2023,1.74E+18,Wts jastip co LocknLock  Open sharing co locknlock pake voucher 50%  Fullpayment sebelum aku co ðŸ·ï¸Fee 10k/item ðŸ¡ Dom Bogor Bisa co lewat shopee aku udh gratong extra  Yukk buruan close malem ini yaaa ~~ #locknlock #voucher #diskon #zonauang  All product diskon 50% yap https://t.co/aWDABk0IbU,2,3,1,2,in,1.66E+18,1.74E+18,jema_naa,https://twitter.com/jema_naa/status/1737405604766064961
Wed Dec 20 09:11:12 +0000 2023,1.74E+18,"Bismillah Tidak bosan mimin ingatkan Kalau promo margin setara 0,85% Hanya tinggal menghitung hari Yuk segera manfaatkan promo ini segera ...  #promo #diskon #sale #promotion #like #murah #follow #discount #viral #promosi https://t.co/TrRIBafAlE",0,0,0,0,in,1.59E+18,1.74E+18,bmtarthaamanah,https://twitter.com/bmtarthaamanah/status/1737400245531951210
Wed Dec 20 07:45:06 +0000 2023,1.74E+18,Its begining to look like Xmas Gofood aja minuman dari @icupbubbletea  ðŸŽ I Cup Sultan Agung/ Citarum  Langsung order sekarang.. Coz banyak sekali promo menarik disiniâ˜ƒï¸  #foryoupage #icupbubbletea #Bandung #Christmas #PROMO #diskon #desember #tea #Coffee  https://t.co/q4DKDg4z0v,0,0,0,0,in,154776586,1.74E+18,icupbubbletea,https://twitter.com/icupbubbletea/status/1737378578659213524
Wed Dec 20 07:15:35 +0000 2023,1.74E+18,Wts Open sharing co locknlock pake voucher 50%  Fullpayment sebelum aku co ðŸ·ï¸Fee 10k/item ðŸ¡ Dom Bogor Bisa co lewat shopee aku udh gratong extra  Yukk buruan close malem ini yaaa ~~ #locknlock #voucher #diskon #zonauang  All product diskon 50% yap https://t.co/58pGyukJJJ,0,0,0,0,in,1.66E+18,1.74E+18,jema_naa,https://twitter.com/jema_naa/status/1737371150265864542
Wed Dec 20 07:08:04 +0000 2023,1.74E+18,"Info promo hari ini,siapa tau ada yg butuh!!! https://t.co/xmVfo6W4ar  #infopromohariini #diskonhariini #diskon #mumpungdiskon #promohariini #racunshopee #racunbelanja https://t.co/gWwJwooGCn",0,0,0,0,in,1.71E+18,1.74E+18,Gayuhrida,https://twitter.com/Gayuhrida/status/1737369256046784668
Wed Dec 20 06:35:45 +0000 2023,1.74E+18,Info promo hari ini!!! https://t.co/xal0ODYq6W  #promohariini #infopromohariini #diskon #diskonshopee #promoshopee #racunshopee #racunbelanja https://t.co/iv3PieGi4u,0,0,0,0,in,1.71E+18,1.74E+18,Gayuhrida,https://twitter.com/Gayuhrida/status/1737361124813853028
Wed Dec 20 06:31:42 +0000 2023,1.74E+18,Info promo hari ini!!! https://t.co/QSspS7pCsG  #promohariini #diskon #diskonhariini #diskonshopee #promoshopee #racunshopee #racunbelanja https://t.co/Ehv8thqO8x,0,0,0,0,in,1.71E+18,1.74E+18,Gayuhrida,https://twitter.com/Gayuhrida/status/1737360105484796244
Wed Dec 20 06:21:04 +0000 2023,1.74E+18,"Ada diskon 15% nih jadi Rp89.250. Cek di Tokopedia, deh #lipmatte #diskon #tokopedia  https://t.co/f4xtR2JklM https://t.co/CdI1MhSZ1U",0,0,0,0,in,1.60E+18,1.74E+18,bscenez_bi,https://twitter.com/bscenez_bi/status/1737357431330726171
Wed Dec 20 06:20:23 +0000 2023,1.74E+18,Tisu basah Ada diskon 10% nih jadi Rp58.500. #tisubasah #diskon #tokopedia  https://t.co/MLPERFSgAi https://t.co/65HOeco8dN,0,0,0,0,in,1.60E+18,1.74E+18,bscenez_bi,https://twitter.com/bscenez_bi/status/1737357256826708245
Wed Dec 20 05:00:01 +0000 2023,1.74E+18,"VOUCHER OF THE WEEK!!! âœ¨âœ¨ - Rabu -   Gak pake ribet, kamu bisa kumpulin semua kode vouchernya di sini ðŸ‘‰ðŸ‘‰ https://t.co/JsFguDZUE9  Yuk, buruan serbu sekarang juga biar gak kehabisan!!  #KaryaKarsa #Voucher #Diskon #Promo #PotonganHarga https://t.co/BAEhevqdQT",0,0,1,1,in,1.14E+18,1.74E+18,karyakarsa_id,https://twitter.com/karyakarsa_id/status/1737337031787794714
Wed Dec 20 04:55:42 +0000 2023,1.74E+18,"Anda gamer, butuh hp gaming ! #infoindah Asus ROG 7  https://t.co/ONOH76MPKe #Shopee #ShopeeID #hpturunharga #gadget #asusROG7 #diskon #snapdragon8gen2 #gratisongkir https://t.co/4sSiJTZBf7",0,0,0,0,in,1.66E+18,1.74E+18,rekomendasicnl,https://twitter.com/rekomendasicnl/status/1737335944762794349
Wed Dec 20 04:55:41 +0000 2023,1.74E+18,Samsung Galaxy S23+ 5G 8GB/256GB - Phantom Black  https://t.co/Wpu2oK9cck #Shopee #ShopeeID #hpturunharga #gadget #samsunggalaxy23plus #diskon #snapdragon8gen2 #gratisongkir https://t.co/7AMfxTsYY6,0,1,0,0,en,1.66E+18,1.74E+18,rekomendasicnl,https://twitter.com/rekomendasicnl/status/1737335941721985078
Wed Dec 20 04:55:40 +0000 2023,1.74E+18,Samsung Galaxy S23 5G 8GB/256GB - Lavender  https://t.co/q6nHtoFWt1 #Shopee #ShopeeID #hpturunharga #gadget #samsunggalaxy23 #diskon #snapdragon8gen2 #gratisongkir https://t.co/ToHsxXwMRm,0,1,0,0,in,1.66E+18,1.74E+18,rekomendasicnl,https://twitter.com/rekomendasicnl/status/1737335938517537067
Wed Dec 20 04:55:39 +0000 2023,1.74E+18,Samsung Galaxy Z Flip 5 5G 256GB Garansi SEIN 1 Tahun  https://t.co/FngMqwa8SB #Shopee #ShopeeID #hpturunharga #gadget #samsungzflip5 #diskon #snapdragon8gen2 #gratisongkir https://t.co/qNV3GQAmOD,0,1,0,0,in,1.66E+18,1.74E+18,rekomendasicnl,https://twitter.com/rekomendasicnl/status/1737335935682130043
Wed Dec 20 04:55:38 +0000 2023,1.74E+18,"iQOO 11 (16/256)- Snapdragon 8 Gen 2, 2K 144Hz E6 AMOLED Display, 5000mAh+120W, Dual Monster Touch  https://t.co/StLRCSdK82 #Shopee #ShopeeID #hpturunharga #gadget #vivoiqoo11 #diskon #snapdragon8gen2 #gratisongkir https://t.co/LV3FCBOzkC",0,1,0,0,nl,1.66E+18,1.74E+18,rekomendasicnl,https://twitter.com/rekomendasicnl/status/1737335932024709592
Wed Dec 20 04:55:38 +0000 2023,1.74E+18,ASUS ZENFONE 10 8GB/128GB | 16GB/512GB |/BLACK/WHITE/RED/BLUE/GREEN  https://t.co/GweedlQOmj #Shopee #ShopeeID #hpturunharga #gadget #asuszenfone10 #diskon #snapdragon8gen2 #gratisongkir https://t.co/W1VxZcohOf,0,1,1,0,en,1.66E+18,1.74E+18,rekomendasicnl,https://twitter.com/rekomendasicnl/status/1737335929562648852
Wed Dec 20 04:55:37 +0000 2023,1.74E+18,GILA SNAPDRAGON 8 GEN 2 ADA YANG TURUN HARGA ðŸ”¥ðŸ”¥  #Shopee #ShopeeID #hpturunharga #gadget #diskon #snapdragon8gen2 #gratisongkir https://t.co/bHKd2gyN7E,0,1,0,0,in,1.66E+18,1.74E+18,rekomendasicnl,https://twitter.com/rekomendasicnl/status/1737335926937026793
Wed Dec 20 04:38:16 +0000 2023,1.74E+18,Lazada Crazy Deal &amp  Lazflash Extra Jam 12  https://t.co/giyHBP5oNc  #flashsale #promo #diskon #lazada https://t.co/r5cfqMTmAX,0,0,0,0,en,1347365923,1.74E+18,promzcuan,https://twitter.com/promzcuan/status/1737331561551589633
Wed Dec 20 04:35:08 +0000 2023,1.74E+18,"Sob! Ada diskon Rp10 Ribu* di Bakso Boedjangan &amp  Warunk Upnormal, kalau kamu bayarnya pakai QRIS aplikasi OttoðŸ˜Ž   *selama kuota promo masih tersedia.  #Otto #BikinGampang #Promo #Diskon #hemat #BaksoBoedjangan #WarunkUpnormal https://t.co/c1W3EXwb6w",0,0,0,0,in,9.99E+17,1.74E+18,OttoID_official,https://twitter.com/OttoID_official/status/1737330770690355222
Wed Dec 20 04:33:00 +0000 2023,1.74E+18,Earth Love Life Body Lotion 250 ml  Bodylotion serum with Mood Boosting Fragranceâ„¢. Designed to enhance your mood and pamper your skin with a unique fragrance and ingredients crafted from a combination of global and local expertise.  #earthlovelife #diskon #skincare #bodylotion https://t.co/BdUcFXEzOf,0,1,1,0,en,7.13E+17,1.74E+18,Kahf_Wardah,https://twitter.com/Kahf_Wardah/status/1737330233051664710
Wed Dec 20 03:19:20 +0000 2023,1.74E+18,BITTERSWEET BY NAJLA ADA DISKON 30RB DAN CB 10RB  https://t.co/dO3hzjUcGH  #diskon #diskonhariini #bittersweet https://t.co/PVk8pw3I1b,0,0,0,0,in,533120138,1.74E+18,andsstuff,https://twitter.com/andsstuff/status/1737311697109668306
Wed Dec 20 03:00:15 +0000 2023,1.74E+18,"(existing user) - Berlaku untuk semua delivery area - Tidak berlaku untuk Produk Special Offer, Add-On dan Delivery Charge  Info lebih lanjut hubungi Halo KB Bukopin 14005  #kbbukopin #kbbukopincreditcard #bintangfinansial #KBBukopinNextLevel #floweradvisor #promo #diskon",0,0,0,0,in,268599801,1.74E+18,kbbukopin,https://twitter.com/kbbukopin/status/1737306894232858944
