created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Nov 20 13:37:52 +0000 2023;1726595718042001764;"yuk tahan yuk sm minuman maniez, mau diskon berapapun🫠 https://t.co/peWkpu2NXW";0;0;0;0;in;1522714006007418880;1726595718042001764;priliagfrn;https://twitter.com/priliagfrn/status/1726595718042001764
Mon Nov 20 13:37:29 +0000 2023;1726595620348293193;"cat choize 1kg dan 800gram makanan kering kucing  https://t.co/nIBBA1T8ZA  diskon promo lazada payday sale 11.11 sale";0;0;0;0;in;843362836713631745;1726595620348293193;clatsyyy;https://twitter.com/clatsyyy/status/1726595620348293193
Mon Nov 20 13:37:23 +0000 2023;1726595597841658135;"@rapunzjell lg diskon ga ? wkwk";0;1;0;0;in;3250292269;1726591962499936677;LenixSvnc;https://twitter.com/LenixSvnc/status/1726595597841658135
Mon Nov 20 13:37:13 +0000 2023;1726595553423933569;"CEPET lagi live  https://t.co/GfIsZAzhu7 https://t.co/a2eCs6JIdY";0;1;0;2;in;1356632217846308864;1726595553423933569;RacunDiskon_id;https://twitter.com/RacunDiskon_id/status/1726595553423933569
Mon Nov 20 13:37:09 +0000 2023;1726595536042819848;"cek lazada payday sale 11.11 sale diskon pulsa indosat   https://t.co/1U7sOFbvgp";0;0;0;0;in;843362836713631745;1726595536042819848;clatsyyy;https://twitter.com/clatsyyy/status/1726595536042819848
Mon Nov 20 13:36:50 +0000 2023;1726595460356604374;"@MakassarFess Coba di tiketdotcom nder, banyak diskon itu";0;0;0;0;in;1164726182530519040;1726595004741869672;iewwpeople;https://twitter.com/iewwpeople/status/1726595460356604374
Mon Nov 20 13:36:27 +0000 2023;1726595360540488170;"cek lazada payday sale 11.11 sale diskon pulsa tri   https://t.co/0sSoRshev1";0;0;0;0;in;843362836713631745;1726595360540488170;clatsyyy;https://twitter.com/clatsyyy/status/1726595360540488170
Mon Nov 20 13:36:25 +0000 2023;1726595351904477474;"Voucher Diskon Lazada 50 Ribu Special Brand Week November 2023 https://t.co/COrwnjI6ce lewat @YouTube  Iriana 75M Budapest https://t.co/DxvPuz1vAg";0;0;0;0;in;1211842607166263296;1726595351904477474;ugun_life;https://twitter.com/ugun_life/status/1726595351904477474
Mon Nov 20 13:35:58 +0000 2023;1726595241871126954;"Nike Sepatu Lari Pria AIR Winflo 9 - Hitam [DD6203-007]  https://t.co/rJVyfpeAsm  diskon promo lazada 11.11 sale";0;0;0;0;in;843362836713631745;1726595241871126954;clatsyyy;https://twitter.com/clatsyyy/status/1726595241871126954
Mon Nov 20 13:35:30 +0000 2023;1726595122673102988;"minyak goreng kemasan SGTOPP 1800 pouch  https://t.co/aGlbRSeKQL  diskon promo lazada payday sale gajian sale https://t.co/vBU5UjwHxM";0;0;0;0;in;1097875147795513345;1726595122673102988;saturwns;https://twitter.com/saturwns/status/1726595122673102988
Mon Nov 20 13:35:03 +0000 2023;1726595007711482178;"Saya baru saja beli aplikasi @affinitybyserif, dapat diskon 40% selama #BlackFriday. Sekali beli, semua aplikasi, lintas device, seumur hidup.  Selamat tinggal @Adobe.";0;0;0;0;in;43678557;1726595007711482178;zulhamjusuf;https://twitter.com/zulhamjusuf/status/1726595007711482178
Mon Nov 20 13:35:02 +0000 2023;1726595004741869672;"Tabe gaes, ada disini yang jual tiket pesawat diskon?";1;7;0;0;in;2515359048;1726595004741869672;MakassarFess;https://twitter.com/MakassarFess/status/1726595004741869672
Mon Nov 20 13:34:47 +0000 2023;1726594941487628623;"@itsmeeeeie RINJANI KE SEIROCKYA TGL 20-21 LAGI DISKON 99%";0;1;0;0;in;1693130551404998656;1726594572091089325;Capcaypapaya;https://twitter.com/Capcaypapaya/status/1726594941487628623
Mon Nov 20 13:33:59 +0000 2023;1726594741964517773;"t. open po pre order marhen j black friday diskon sale murah trusted korea kr  Pricelist bisa cek disini, aku udh cantumin linknya juga. Klik aja nama barangnya nanti lgsg direct ke web marhen j.  https://t.co/wNFF5kcWPt";0;1;0;0;in;1268346748793057281;1726463185383997467;BLISSFULCO_WH;https://twitter.com/BLISSFULCO_WH/status/1726594741964517773
Mon Nov 20 13:33:16 +0000 2023;1726594559684268109;"Jangan lupa CO pas Live  LACOCO Darkspot Essence 12ml  Rp123.120  https://t.co/YPMWLNRkuJ https://t.co/11tYZBXjuH";0;0;0;0;in;1681927427176677376;1726594559684268109;RacunBeautyShop;https://twitter.com/RacunBeautyShop/status/1726594559684268109
Mon Nov 20 13:33:14 +0000 2023;1726594553329922335;"Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Pepsodent Pencegah Gigi Berlubang Pasta Gigi 225G Triplepack Harga Produk:  Rp49.100 Harga Diskon:  Rp38.200 https://t.co/5w0SWVJiPn https://t.co/lzImg2VsUQ";0;0;0;0;in;1559676581680795649;1726594553329922335;hyudirachmanto3;https://twitter.com/hyudirachmanto3/status/1726594553329922335
Mon Nov 20 13:33:00 +0000 2023;1726594494857101814;"Like Views Followers Tiktok &amp  Instagram Murah Diskon Dan Dapat Bonus 🤩 #zonauang https://t.co/wFX6yS1Tv6";0;0;0;0;in;1372097873576292355;1726594494857101814;jaraforyou;https://twitter.com/jaraforyou/status/1726594494857101814
Mon Nov 20 13:32:07 +0000 2023;1726594269291717090;"Juyooo itu yg nanya kode tau. Kode di diskon pake c---";0;0;0;0;in;1435877937455108099;1726594269291717090;kittenjuyomi;https://twitter.com/kittenjuyomi/status/1726594269291717090
Mon Nov 20 13:31:44 +0000 2023;1726594175762903126;"Temukan dan dapatkan Kuku Bima Ener-G Jeruk 6's - Minuman Berenergi Penambah Stamina hanya Rp8.278 di Shopee sekarang juga! https://t.co/y7uL7QoQD2 #ShopeeID https://t.co/Kqh4BFxA7z";0;0;0;1;in;1681927427176677376;1726594175762903126;RacunBeautyShop;https://twitter.com/RacunBeautyShop/status/1726594175762903126
Mon Nov 20 13:31:43 +0000 2023;1726594169941201160;"MINYAK GORENG ROSE BRAND 1 LITER  https://t.co/wrkP3IEsD1  diskon promo lazada payday sale gajian sale";0;0;0;0;in;1372780975646670852;1726594169941201160;cutekittend;https://twitter.com/cutekittend/status/1726594169941201160
Mon Nov 20 13:31:33 +0000 2023;1726594130237902952;"Voucher Digital Burger King Rp.100,000 - Voucher Value  https://t.co/lZlIiqHTv4  diskon promo lazada payday sale gajian sale";0;0;0;0;in;1372780975646670852;1726594130237902952;cutekittend;https://twitter.com/cutekittend/status/1726594130237902952
Mon Nov 20 13:31:24 +0000 2023;1726594092564693276;"BASRENG 1 KG / BASRENG PEDAS GURIH DENGAN EKSTRA DAUN JERUK  https://t.co/xPm364pvxG  diskon promo lazada payday sale gajian sale";0;0;0;0;in;1372780975646670852;1726594092564693276;cutekittend;https://twitter.com/cutekittend/status/1726594092564693276
Mon Nov 20 13:31:12 +0000 2023;1726594041817760237;"@snowonirori bisa di toko buku. atau di sini mumpung diskon: https://t.co/WDgmBCoicl https://t.co/C3t7JMNDhw";0;0;0;0;in;1029119443056582656;1726589012415254838;bookwormdaily;https://twitter.com/bookwormdaily/status/1726594041817760237
Mon Nov 20 13:31:04 +0000 2023;1726594008426926567;"Wardah Renew You Anti Aging Night Cream - Pelembab Anti Aging dengan Vitamin E   https://t.co/rBDdQopkCb  diskon promo lazada payday sale gajian sale";0;0;0;0;in;1372780975646670852;1726594008426926567;cutekittend;https://twitter.com/cutekittend/status/1726594008426926567
Mon Nov 20 13:30:48 +0000 2023;1726593940118458480;"@aninthssy @ohmybeautybank Inii kakk, cuma nunggu dia live dulu aja kak biar dapet diskon lagi😂";0;0;0;0;in;1501254936092241926;1726202563547303963;aceacaaa;https://twitter.com/aceacaaa/status/1726593940118458480
Mon Nov 20 13:30:45 +0000 2023;1726593925618757678;"Kampanye 11.11 Mega akan datang! Cek penawaran hebat ini! Digital Voucher GrabGifts Value Rp 100.000  https://t.co/LxFjFCbOn8  diskon promo lazada 11.11 sale";0;0;0;0;in;1372780975646670852;1726593925618757678;cutekittend;https://twitter.com/cutekittend/status/1726593925618757678
Mon Nov 20 13:30:41 +0000 2023;1726593909692977402;"Halo halooo! Ada yang jual voc shopee diskon live gak?  Drop fee yaaa #zonauangᅠᅠ #zonajajan";0;1;0;0;in;1698201668100501504;1726593909692977402;powervpuff;https://twitter.com/powervpuff/status/1726593909692977402
Mon Nov 20 13:30:35 +0000 2023;1726593885798109206;"Nonton bioskop sama pacar/bestie lebih hemat diskon lazada payday sale 11.11 sale  Voucher Digital CGV  200.000 - Digital Code    https://t.co/XKEWrOQxHu";0;0;0;0;in;1372780975646670852;1726593885798109206;cutekittend;https://twitter.com/cutekittend/status/1726593885798109206
Mon Nov 20 13:30:08 +0000 2023;1726593772656758843;"Mumpung lagi diskon harga segini udah dapet 2 pcs😂🫶  📌Focallure Pro Staun Mirror Syrup Tint : https://t.co/O2KxnKdrei https://t.co/YOHRfLhINX";1;0;0;0;in;1501254936092241926;1726593772656758843;aceacaaa;https://twitter.com/aceacaaa/status/1726593772656758843
Mon Nov 20 13:29:55 +0000 2023;1726593719493943547;"yg mau makan McD bisa beli di lazada diskon promo payday sale 11.11 sale nih jadi murah  voucher mcdonald's 100rb  https://t.co/aFdJOD9JSX";0;0;0;0;in;1372780975646670852;1726593719493943547;cutekittend;https://twitter.com/cutekittend/status/1726593719493943547
Mon Nov 20 13:29:46 +0000 2023;1726593680092578178;"MY BABY MINYAK TELON PLUS 30ML 60ML 90ML 150 ML EUCALYPTUS DAN LAVENDER   https://t.co/ecEp4hTEFJ  diskon promo lazada payday sale 11.11 sale";0;0;0;0;in;1372780975646670852;1726593680092578178;cutekittend;https://twitter.com/cutekittend/status/1726593680092578178
Mon Nov 20 13:29:41 +0000 2023;1726593660991726026;"Konsumtif skali aku ya Allah... padahal ganiat CO eh liat lucu dan diskon lg CO2 aja2 gasalah abis xxx  😭😭😭😭 Ya Allah banyakin rezeki hamba supaya setiap check out'in barang2 ga ada rasa menyesal sama sekali. Aamiin";0;0;0;0;in;122890729;1726593660991726026;sakura_tawanv;https://twitter.com/sakura_tawanv/status/1726593660991726026
Mon Nov 20 13:29:41 +0000 2023;1726593657711804687;"Fiqih Thaharah - Tata Cara dan Hikmah Bersuci dalam Islam - ORI Diskon 8Z0TJFT  https://t.co/T7SpZ5oziC https://t.co/pvBIoerLKq";0;0;0;0;in;1585420543083352064;1726593657711804687;GMarcelina25;https://twitter.com/GMarcelina25/status/1726593657711804687
Mon Nov 20 13:29:37 +0000 2023;1726593643967033402;"Ghulam Ahmad - Jihad Tanpa Kekerasan - LKiS - Original Diskon 7FK1DCS  https://t.co/JfhHrSYiY2 https://t.co/0q90iAjeLe";0;0;0;0;in;1585689126904397837;1726593643967033402;hillsnbluu;https://twitter.com/hillsnbluu/status/1726593643967033402
Mon Nov 20 13:29:36 +0000 2023;1726593638250225961;"✨update✨  yukk ditake mumpung ada voc diskon 40% shopee video https://t.co/Uv5lfaXlaM";0;0;0;0;in;835007996;1726118066524983509;namerijeno;https://twitter.com/namerijeno/status/1726593638250225961
Mon Nov 20 13:29:34 +0000 2023;1726593628540489936;"fara lucu bgt dia tau gue suka vsoy trs pap vsoy lg diskon https://t.co/3fkZV5e5DH";0;0;0;0;in;1269603086101667842;1726593628540489936;ins0mneya;https://twitter.com/ins0mneya/status/1726593628540489936
Mon Nov 20 13:29:10 +0000 2023;1726593529533854051;"62. pink party voucher diskon 63. (sama sama gasuka mint choco) 64. gk deh 65. ada 66. ga gubris sih akan kubuktikan dimana jeleknya 67. riize - get a guitar 68. tetap semangat bro!  69. woa aos 70. yty jcm ljh lmh hsh 71. 🎞  72. diving. /canda 73. giselle momo lia https://t.co/o8mGdOrhQp";0;1;0;0;in;996678612030902273;1726589825380454898;SFT03SEUNGHAN;https://twitter.com/SFT03SEUNGHAN/status/1726593529533854051
Mon Nov 20 13:28:20 +0000 2023;1726593321257329137;"Buku Sains - Percobaan dengan Cahaya - Hard Cover Original Diskon SG0IHSE  https://t.co/lNlA93ZAty https://t.co/AwAxV6rMub";0;0;0;0;in;1586899464962412547;1726593321257329137;jacynthe31dmm;https://twitter.com/jacynthe31dmm/status/1726593321257329137
Mon Nov 20 13:28:16 +0000 2023;1726593301112127837;"yg mau beli kue ultah / pecinta kue harvest bisa banget nih jadi lebih murah pakai Voucher Digital The Harvest value Rp.200.000  https://t.co/oz14xJcBNr  diskon promo lazada payday sale gajian sale";0;0;0;0;in;1097875147795513345;1726593301112127837;saturwns;https://twitter.com/saturwns/status/1726593301112127837
Mon Nov 20 13:28:09 +0000 2023;1726593272838291799;"@ub_mfs Kaloo untuk mahasiswa gitu yg pake KTM gitu ga gratis sih nder, lebih ke arah dpt diskon gitu. Kalo kamu ada BPJS, nah itu baru gratis. Untuk caranya, tinggal ngomong ke resepsionis nantinya  Untuk THT setau aku ada sih... Tapi mungkin kamu bisa cek dulu ke web klinik UB? 😅😅";0;0;0;0;in;1265444983584088064;1726592487618408553;ajunk_kun;https://twitter.com/ajunk_kun/status/1726593272838291799
Mon Nov 20 13:28:04 +0000 2023;1726593252240019860;"@kittenkwenn diskon di ongkir";0;0;0;0;in;1591007842907344897;1726590986984530308;chillitsnata;https://twitter.com/chillitsnata/status/1726593252240019860
Mon Nov 20 13:27:56 +0000 2023;1726593218274611529;"Fans Redvelvet, SHINee, vierratale bisa nih beli tiketnya lebih murah dari lazada!!!  Jakarta - VIP - Lazada Fest 13 Des  https://t.co/UJCo41uFGY  Diskon Promo Lazada payday sale gajian sale";0;0;0;0;in;1097875147795513345;1726593218274611529;saturwns;https://twitter.com/saturwns/status/1726593218274611529
Mon Nov 20 13:27:43 +0000 2023;1726593165497688186;"Lampu Belajar   🔗Link : https://t.co/Mm1MFWb2Yy https://t.co/MgdBqhXU06";0;1;0;0;in;2981903744;1726593059885080582;InspirasiDiskon;https://twitter.com/InspirasiDiskon/status/1726593165497688186
Mon Nov 20 13:27:43 +0000 2023;1726593163115319652;"Digital Voucher GrabGifts ( Grabfood, grabbike, grabexpress, grabcar, grabmart) Value Rp 100.000 - November Promo  https://t.co/cFr6MBRRUz  diskon promo lazada payday sale gajian sale";0;0;0;0;in;1097875147795513345;1726593163115319652;saturwns;https://twitter.com/saturwns/status/1726593163115319652
Mon Nov 20 13:27:33 +0000 2023;1726593123328176401;"cek diskon voucher grabfood Rp. 100.000  https://t.co/pNFENYd5dL  diskon promo lazada payday sale";0;0;0;0;in;1097875147795513345;1726593123328176401;saturwns;https://twitter.com/saturwns/status/1726593123328176401
Mon Nov 20 13:27:33 +0000 2023;1726593123185512503;"Jemuran Dinding Baju aluminium jemuran Lipat Gantung   🔗Link : https://t.co/N7o7ACVQ8d 🔗Link : https://t.co/DOiCo3fl2x https://t.co/i8k8zvozYj";0;1;0;0;in;2981903744;1726593059885080582;InspirasiDiskon;https://twitter.com/InspirasiDiskon/status/1726593123185512503
Mon Nov 20 13:27:24 +0000 2023;1726593086271127900;"Cepetan serbu Hp Apple iPhone 13 mumpung jadi murah  https://t.co/UjW7cxo9oE  diskon promo lazada payday sale 11.11 sale";0;0;0;0;in;1097875147795513345;1726593086271127900;saturwns;https://twitter.com/saturwns/status/1726593086271127900
Mon Nov 20 13:27:18 +0000 2023;1726593059885080582;"Save Aja Dulu Siapa Tau Berguna!  A Thread 💢 https://t.co/S84oVpFN4X";0;1;0;0;in;2981903744;1726593059885080582;InspirasiDiskon;https://twitter.com/InspirasiDiskon/status/1726593059885080582
Mon Nov 20 13:27:15 +0000 2023;1726593046924648690;"Apple iPhone 11 128 gb jadi murah nihhh  https://t.co/VLDp5kUZFx  diskon promo lazada payday sale 11.11 sale";0;0;0;0;in;1097875147795513345;1726593046924648690;saturwns;https://twitter.com/saturwns/status/1726593046924648690
Mon Nov 20 13:27:07 +0000 2023;1726593014683095163;"@buntalanhidup Diskon 99 nya itu maksudnya 99%";0;1;0;0;in;1452136463026442246;1726558708292022611;richievucktory;https://twitter.com/richievucktory/status/1726593014683095163
Mon Nov 20 13:26:58 +0000 2023;1726592975663432045;"Dan bukan suatu kehormatan kita merasa lebih pintar dari mereka. Merupakan tugas kita kalo bisa, memperkenalkan bacaan. Ada yg murah di dapat dan ori, dari diskon maupun event buku. Ada yg bisa manage waktu untuk baca di sela break atau weekend.";0;1;0;0;in;1029119443056582656;1726565508542243146;bookwormdaily;https://twitter.com/bookwormdaily/status/1726592975663432045
Mon Nov 20 13:26:55 +0000 2023;1726592961746780282;"Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Klik sekarang sebelum kehabisan!  https://t.co/4YEZig89rF  diskon promo lazada payday sale 11.11 sale";0;0;0;0;in;1097875147795513345;1726592961746780282;saturwns;https://twitter.com/saturwns/status/1726592961746780282
Mon Nov 20 13:26:34 +0000 2023;1726592875151180002;"Toner Avoskin Miraculous Refining 100ml-AHA BHA PHA-Eksfoliasi Kulit  https://t.co/wZ3UQGfKtd  diskon promo lazada payday sale gajian sale";0;0;0;0;in;1097875147795513345;1726592875151180002;saturwns;https://twitter.com/saturwns/status/1726592875151180002
Mon Nov 20 13:26:32 +0000 2023;1726592867098145121;"Masih bisa pesen diskon tiket pesawat buat besok pagi yah???  #zonauangᅠ #zonajajan #zonauangᅠᅠ     #diskon #diskontiket";0;3;0;1;in;1545823375414546432;1726592867098145121;azzaleaphr;https://twitter.com/azzaleaphr/status/1726592867098145121
Mon Nov 20 13:26:21 +0000 2023;1726592821078212705;"beli pulsa xl pakai diskon promo lazada payday sale spesial 11.11 sale   https://t.co/TbBjxv4k6D";0;0;0;0;in;1097875147795513345;1726592821078212705;saturwns;https://twitter.com/saturwns/status/1726592821078212705
Mon Nov 20 13:26:11 +0000 2023;1726592777482559562;"beli pulsa indosat pakai diskon lazada promo payday sale 11.11 sale  https://t.co/ntAhUNKk6m";0;0;0;0;in;1097875147795513345;1726592777482559562;saturwns;https://twitter.com/saturwns/status/1726592777482559562
Mon Nov 20 13:26:01 +0000 2023;1726592736701423924;"diskon promo lazada 11.11 sale Excel 500gr Makanan Kucing Cat Food Dry   https://t.co/5MydFWZDDx";0;0;0;0;in;1097875147795513345;1726592736701423924;saturwns;https://twitter.com/saturwns/status/1726592736701423924
Mon Nov 20 13:25:51 +0000 2023;1726592694263427157;"Kampanye diskon 11.11 sale lazada  Digital Voucher GrabGifts (grabcar, grabmart, grabbike, grabfood grabexpress) Value Rp 100.000  https://t.co/S9nXDPG8AU";0;0;0;0;in;1097875147795513345;1726592694263427157;saturwns;https://twitter.com/saturwns/status/1726592694263427157
Mon Nov 20 13:25:47 +0000 2023;1726592676294988107;"jiwa ibu-ibu depok gue keluar pas tau yogurt kesukaan gue lagi diskon bebs lumayan 10 ribuan hehe https://t.co/nq6N0d6S0v";1;6;0;0;in;1535229734749347840;1726592676294988107;myirlzr;https://twitter.com/myirlzr/status/1726592676294988107
Mon Nov 20 13:25:41 +0000 2023;1726592652152627592;"Diskon promo lazada payday sale 11.11 sale, yg mau malmingan sama pacar murah banget nih Voucher Digital Bioskop CGV  200.000  https://t.co/WPX7wTuXyI";0;0;0;0;in;1097875147795513345;1726592652152627592;saturwns;https://twitter.com/saturwns/status/1726592652152627592
Mon Nov 20 13:25:41 +0000 2023;1726592650453864504;"Yuk diskon lagi yuk @tiket daripada sepi kan 👀 https://t.co/wgNlgwLlQ9";0;0;0;0;in;101738589;1726592650453864504;xarlmark;https://twitter.com/xarlmark/status/1726592650453864504
Mon Nov 20 13:25:20 +0000 2023;1726592565091442751;"CAT CHOIZE makanan kucing kering rasa TUNA SALMON CAT FOOD DRY - SALMON  https://t.co/p49rZBL07s  diskon promo lazada 11.11 sale";0;0;0;0;in;1097875147795513345;1726592565091442751;saturwns;https://twitter.com/saturwns/status/1726592565091442751
Mon Nov 20 13:25:10 +0000 2023;1726592521374212537;"beli token listrik pln pakai diskon promo lazada payday sale 11.11 sale   https://t.co/5eHQn8OxAF";0;0;0;0;in;1097875147795513345;1726592521374212537;saturwns;https://twitter.com/saturwns/status/1726592521374212537
Mon Nov 20 13:24:40 +0000 2023;1726592396824375565;"@MaechuRanger Diskon 5% deh ya? 🥺";0;0;0;0;in;1698032849671335936;1726481331021041732;JooyeonRanger;https://twitter.com/JooyeonRanger/status/1726592396824375565
Mon Nov 20 13:24:34 +0000 2023;1726592369200689281;"Diskon Lazada 50 Ribu Special Brand Week November 2023   Voucher Lazada : https://t.co/CtUhRYSEQo  Rs Indonesia KDRT Cirebon https://t.co/0Px16yRcnS";0;0;0;0;in;1211842607166263296;1726592369200689281;ugun_life;https://twitter.com/ugun_life/status/1726592369200689281
Mon Nov 20 13:23:01 +0000 2023;1726591979440795865;"@myXLCare Kasih dong diskon yg besar, padahal pengguna xl dari lama tapi gk pernah dapet hal bagus";0;1;0;0;in;1643047359352549377;1726571098311930322;ZoroJur93616469;https://twitter.com/ZoroJur93616469/status/1726591979440795865
Mon Nov 20 13:22:11 +0000 2023;1726591771709497771;"@luvsiey @pxodd Belum kepotong kak Jadi kaya berhenti berlangganan gitu Engga perpanjang otomatis  Mau beli lagi harganya udah normal engga diskon 😭😭";0;1;0;0;in;1515073972672507905;1726445463073931483;_quokkabit;https://twitter.com/_quokkabit/status/1726591771709497771
Mon Nov 20 13:21:54 +0000 2023;1726591700607631636;"The perks of signing up for a BBW membership: bisa tebus murah buku sekeren &amp  se-insightful ini dengan diskon lebih dari 50% harga aslinya.  Emang paling bener kalo ke @bbwbooks_id itu jatuhnya kayak berburu harta karun di lautan karya literasi. #barbukbbw2023 https://t.co/AEmQYZ6jIW";0;0;0;0;in;2547720824;1726591700607631636;venusions;https://twitter.com/venusions/status/1726591700607631636
Mon Nov 20 13:21:05 +0000 2023;1726591492834382070;"Yukk~ yang mau tarot, masih avail dari general reading, deep reading, interaktif. Bisa langsung wa aja ya ke &gt  https://t.co/Rb127jORHr   Harga start 5k~ Ambil 2 menu deep reading bisa diskon~  #zonauang #zonajajan #TarotReading https://t.co/VM9vkVquCS";0;0;0;0;in;2998356932;1726591492834382070;grabxiel;https://twitter.com/grabxiel/status/1726591492834382070
Mon Nov 20 13:20:55 +0000 2023;1726591452246118908;"Avoskin alpha arbutin https://t.co/msPksGUi5z  Promo shopee lazada fdx bxb kode voucher wts wtb wtt rekomendasi gratis diskon bondak bonus dadakan cashback murah sale payday gajian info racun tokopedia blibli  join grup tele https://t.co/e2Y21z1ODc https://t.co/8XkiARfhDb";0;0;0;0;in;1502196403388678148;1726591452246118908;diskon100k;https://twitter.com/diskon100k/status/1726591452246118908
Mon Nov 20 13:19:10 +0000 2023;1726591013085761552;"💗curhat aku juga dapet promonya, kalo ini khusus dokter kulit nder!! untuk kodenya LIFEBUOYHALODOC yaaa!!🥰 semoga bermanfaat 💖💖  RS Indonesia Rohingya Cirebon Kanjuruhan afi nihaya #RonyParulianMengapa Masih Pengin Jakarta Made in Abyss Interpol https://t.co/dQTiybvQzt";0;0;0;0;in;1626608385528573957;1726591013085761552;chiesmies26;https://twitter.com/chiesmies26/status/1726591013085761552
Mon Nov 20 13:19:04 +0000 2023;1726590986984530308;"wih gofood gojek lagi diskon😋 https://t.co/mPE8U9VOkA";0;1;0;0;in;1591007842907344897;1726590986984530308;chillitsnata;https://twitter.com/chillitsnata/status/1726590986984530308
Mon Nov 20 13:19:02 +0000 2023;1726590980659536172;"KUY- WTS  ⚡️⚡️⚡️SUPERRR SALEE⚡️⚡️⚡️ 🔥🔥JOIN LIVE SEKARANG 🔥🔥 ALBUM NCT 127 DAN NCT DREAM  ✅️READY INA  ✅️ SEALED ✅️PACKING BOX.. HARGA LIVE MALAM DISKON 20%. JOIN LIVE KITA JAM 20.00-22.00 WIB. KUY join..";0;0;0;0;in;633016230;1726590980659536172;sellkpopfess;https://twitter.com/sellkpopfess/status/1726590980659536172
Mon Nov 20 13:18:52 +0000 2023;1726590937147887909;"@zhizeanne wkwk yg sabar gw juga 2x kena sama dia,apalagi kaka dazzling tuh dia sampe 2025 keknya krn beli kartu vip reba banyak bgt🥲,sekarang tipikita malah diskon terus wkwk nunggu reba x 🥝 kalo beneran jadi langsung 1 thn gw subscribe ada tlb juga disono kalo ga salah";0;1;0;0;in;60220571;1726575836512547270;lexyellen;https://twitter.com/lexyellen/status/1726590937147887909
Mon Nov 20 13:18:18 +0000 2023;1726590795095085329;"Serum Niacinamide  Btw lagi ada diskon loh jadi 90rb ajaaa. Buruan serbuu!!  https://t.co/q1blhKYgwp";0;1;0;0;in;1255435060452392963;1726590771946795234;ciaachingu;https://twitter.com/ciaachingu/status/1726590795095085329
Mon Nov 20 13:17:42 +0000 2023;1726590643634639067;"Itu mah bukan diskon, tapi bayar pake waktu";0;0;0;0;in;1445070224248561672;1726590643634639067;duloxetan;https://twitter.com/duloxetan/status/1726590643634639067
Mon Nov 20 13:17:24 +0000 2023;1726590565956087952;"@baekprefecture Waduh, coba beli di app tiket, traveloka sapa tau ada diskon";0;0;0;0;in;2510287891;1726586626372157551;AyuTriwn;https://twitter.com/AyuTriwn/status/1726590565956087952
Mon Nov 20 13:17:02 +0000 2023;1726590477150118062;"Shopee Live: Diskon 20%. Tonton dianpuspitaa93 live sekarang: https://t.co/GMkXzRXr4A https://t.co/caYnNpGCDn";0;0;0;0;in;446874072;1726590477150118062;yaantimandasari;https://twitter.com/yaantimandasari/status/1726590477150118062
Mon Nov 20 13:16:33 +0000 2023;1726590353728553337;"Shopee Live: Diskon Murah sd Rp40K. Tonton Jannah Lope live sekarang: https://t.co/v0E6DjO8UC https://t.co/EQTCyNjqH9";0;0;0;0;in;271130684;1726590353728553337;rizal_khibi;https://twitter.com/rizal_khibi/status/1726590353728553337
Mon Nov 20 13:16:14 +0000 2023;1726590274154246308;"@JakeuRanger Tapi suka ada diskon kok. 🥺";0;1;0;0;in;4835490529;1726559079177638111;MinjuRanger;https://twitter.com/MinjuRanger/status/1726590274154246308
Mon Nov 20 13:14:41 +0000 2023;1726589883173761267;"udah pengen bgt beli keyboard dan mouse bluetooth dari tahun lalu pas beli tab samsung, baru kesampean dan dapet diskon lumayan, dapet gen 2 juga lebih bagus dan murah dari pada gen 1 tanpa diskon di syopi https://t.co/0kugM34xKp";0;0;0;0;in;941240622106648576;1726589883173761267;hanaiku_;https://twitter.com/hanaiku_/status/1726589883173761267
Mon Nov 20 13:14:31 +0000 2023;1726589840953876797;"oiya mimin saranin input kode PEDULIMENTAL dulu, lalu setelah itu input kode DOKTER2000 supaya bisa dapat 1rb🥰";0;0;0;0;in;1626608385528573957;1726589224835813433;chiesmies26;https://twitter.com/chiesmies26/status/1726589840953876797
Mon Nov 20 13:13:28 +0000 2023;1726589578713481544;"@rizkywdw Kalo aku tadi topping yg di include ke diskon cm telur ka, yg lain harga normal kyk ocha, sambel, extra seaweed dll";0;0;0;0;in;55228797;1726561864753275062;aphroselen;https://twitter.com/aphroselen/status/1726589578713481544
Mon Nov 20 13:12:31 +0000 2023;1726589337029202039;"@jualanengene Ada banyak, take lebih dari satu aku kasih diskon  https://t.co/m2qdXIUjfA";0;0;0;0;in;1341967352263397376;1726586497506406401;rinjunie_;https://twitter.com/rinjunie_/status/1726589337029202039
Mon Nov 20 13:12:04 +0000 2023;1726589224835813433;"💗curhat hai guys aku disini mau ngasih tau ke kalian kalo ada promo dari apk halodoc, siapa tau bermanfaat untuk kalian🥰 kodenya PEDULIMENTAL dan DOKTER2000   RS Indonesia Rohingya Cirebon Kanjuruhan afi nihaya #RonyParulianMengapa Masih Pengin Jakarta Made in Abyss Interpol https://t.co/Mm9Rdb5Oif";0;1;0;0;in;1626608385528573957;1726589224835813433;chiesmies26;https://twitter.com/chiesmies26/status/1726589224835813433
